Frame,pacman_X,pacman_Y
RZ_3560871_1.png,80,104
RZ_3560871_10.png,80,104
RZ_3560871_100.png,81,104
RZ_3560871_1000.png,18,105
RZ_3560871_10000.png,50,11
RZ_3560871_10001.png,50,9
RZ_3560871_10002.png,50,9
RZ_3560871_10003.png,50,9
RZ_3560871_10004.png,50,9
RZ_3560871_10005.png,50,8
RZ_3560871_10006.png,50,8
RZ_3560871_10007.png,52,8
RZ_3560871_10008.png,52,8
RZ_3560871_10009.png,53,8
RZ_3560871_1001.png,18,107
RZ_3560871_10010.png,53,8
RZ_3560871_10011.png,56,8
RZ_3560871_10012.png,56,8
RZ_3560871_10013.png,57,8
RZ_3560871_10014.png,57,8
RZ_3560871_10015.png,58,8
RZ_3560871_10016.png,58,8
RZ_3560871_10017.png,59,8
RZ_3560871_10018.png,59,8
RZ_3560871_10019.png,61,8
RZ_3560871_1002.png,18,107
RZ_3560871_10020.png,61,8
RZ_3560871_10021.png,62,8
RZ_3560871_10022.png,62,8
RZ_3560871_10023.png,64,8
RZ_3560871_10024.png,64,8
RZ_3560871_10025.png,65,8
RZ_3560871_10026.png,65,8
RZ_3560871_10027.png,68,8
RZ_3560871_10028.png,68,8
RZ_3560871_10029.png,69,8
RZ_3560871_1003.png,18,110
RZ_3560871_10030.png,69,8
RZ_3560871_10031.png,70,8
RZ_3560871_10032.png,70,8
RZ_3560871_10033.png,71,8
RZ_3560871_10034.png,71,8
RZ_3560871_10035.png,73,8
RZ_3560871_10036.png,73,8
RZ_3560871_10037.png,74,8
RZ_3560871_10038.png,74,8
RZ_3560871_10039.png,76,8
RZ_3560871_1004.png,18,110
RZ_3560871_10040.png,76,8
RZ_3560871_10041.png,77,8
RZ_3560871_10042.png,77,8
RZ_3560871_10043.png,80,8
RZ_3560871_10044.png,80,8
RZ_3560871_10045.png,81,8
RZ_3560871_10046.png,81,8
RZ_3560871_10047.png,82,8
RZ_3560871_10048.png,82,8
RZ_3560871_10049.png,83,8
RZ_3560871_1005.png,18,112
RZ_3560871_10050.png,83,8
RZ_3560871_10051.png,85,8
RZ_3560871_10052.png,85,8
RZ_3560871_10053.png,86,8
RZ_3560871_10054.png,86,8
RZ_3560871_10055.png,88,8
RZ_3560871_10056.png,88,8
RZ_3560871_10057.png,89,8
RZ_3560871_10058.png,89,8
RZ_3560871_10059.png,92,8
RZ_3560871_1006.png,18,112
RZ_3560871_10060.png,92,8
RZ_3560871_10061.png,93,8
RZ_3560871_10062.png,93,8
RZ_3560871_10063.png,94,8
RZ_3560871_10064.png,94,8
RZ_3560871_10065.png,95,8
RZ_3560871_10066.png,95,8
RZ_3560871_10067.png,97,8
RZ_3560871_10068.png,97,8
RZ_3560871_10069.png,98,8
RZ_3560871_1007.png,18,113
RZ_3560871_10070.png,98,8
RZ_3560871_10071.png,100,8
RZ_3560871_10072.png,100,8
RZ_3560871_10073.png,101,8
RZ_3560871_10074.png,101,8
RZ_3560871_10075.png,104,8
RZ_3560871_10076.png,104,8
RZ_3560871_10077.png,105,8
RZ_3560871_10078.png,105,8
RZ_3560871_10079.png,106,8
RZ_3560871_1008.png,18,113
RZ_3560871_10080.png,106,8
RZ_3560871_10081.png,107,8
RZ_3560871_10082.png,107,8
RZ_3560871_10083.png,109,8
RZ_3560871_10084.png,109,8
RZ_3560871_10085.png,110,9
RZ_3560871_10086.png,110,9
RZ_3560871_10087.png,110,11
RZ_3560871_10088.png,110,11
RZ_3560871_10089.png,110,13
RZ_3560871_1009.png,18,115
RZ_3560871_10090.png,110,13
RZ_3560871_10091.png,110,16
RZ_3560871_10092.png,110,16
RZ_3560871_10093.png,110,18
RZ_3560871_10094.png,110,18
RZ_3560871_10095.png,110,19
RZ_3560871_10096.png,110,19
RZ_3560871_10097.png,110,21
RZ_3560871_10098.png,110,21
RZ_3560871_10099.png,110,23
RZ_3560871_101.png,81,104
RZ_3560871_1010.png,18,115
RZ_3560871_10100.png,110,23
RZ_3560871_10101.png,110,25
RZ_3560871_10102.png,110,25
RZ_3560871_10103.png,110,27
RZ_3560871_10104.png,110,27
RZ_3560871_10105.png,110,29
RZ_3560871_10106.png,110,29
RZ_3560871_10107.png,110,32
RZ_3560871_10108.png,110,32
RZ_3560871_10109.png,111,32
RZ_3560871_1011.png,18,115
RZ_3560871_10110.png,111,32
RZ_3560871_10111.png,112,32
RZ_3560871_10112.png,112,32
RZ_3560871_10113.png,113,32
RZ_3560871_10114.png,113,32
RZ_3560871_10115.png,115,32
RZ_3560871_10116.png,115,32
RZ_3560871_10117.png,116,32
RZ_3560871_10118.png,116,32
RZ_3560871_10119.png,118,32
RZ_3560871_1012.png,18,115
RZ_3560871_10120.png,118,32
RZ_3560871_10121.png,119,32
RZ_3560871_10122.png,119,32
RZ_3560871_10123.png,122,32
RZ_3560871_10124.png,122,32
RZ_3560871_10125.png,123,32
RZ_3560871_10126.png,123,32
RZ_3560871_10127.png,124,32
RZ_3560871_10128.png,124,32
RZ_3560871_10129.png,125,32
RZ_3560871_1013.png,18,113
RZ_3560871_10130.png,125,32
RZ_3560871_10131.png,127,32
RZ_3560871_10132.png,127,32
RZ_3560871_10133.png,128,32
RZ_3560871_10134.png,128,32
RZ_3560871_10135.png,130,32
RZ_3560871_10136.png,130,32
RZ_3560871_10137.png,131,32
RZ_3560871_10138.png,131,32
RZ_3560871_10139.png,134,32
RZ_3560871_1014.png,18,113
RZ_3560871_10140.png,134,32
RZ_3560871_10141.png,135,32
RZ_3560871_10142.png,135,32
RZ_3560871_10143.png,136,32
RZ_3560871_10144.png,136,32
RZ_3560871_10145.png,137,32
RZ_3560871_10146.png,137,32
RZ_3560871_10147.png,139,32
RZ_3560871_10148.png,139,32
RZ_3560871_10149.png,140,32
RZ_3560871_1015.png,18,110
RZ_3560871_10150.png,140,32
RZ_3560871_10151.png,142,32
RZ_3560871_10152.png,142,32
RZ_3560871_10153.png,143,32
RZ_3560871_10154.png,143,32
RZ_3560871_10155.png,146,32
RZ_3560871_10156.png,146,32
RZ_3560871_10157.png,147,32
RZ_3560871_10158.png,147,32
RZ_3560871_10159.png,148,32
RZ_3560871_1016.png,18,110
RZ_3560871_10160.png,148,32
RZ_3560871_10161.png,149,32
RZ_3560871_10162.png,149,32
RZ_3560871_10163.png,149,32
RZ_3560871_10164.png,149,32
RZ_3560871_10165.png,149,32
RZ_3560871_10166.png,149,32
RZ_3560871_10167.png,149,32
RZ_3560871_10168.png,149,32
RZ_3560871_10169.png,149,32
RZ_3560871_1017.png,18,108
RZ_3560871_10170.png,149,32
RZ_3560871_10171.png,150,32
RZ_3560871_10172.png,150,32
RZ_3560871_10173.png,150,32
RZ_3560871_10174.png,150,32
RZ_3560871_10175.png,149,32
RZ_3560871_10176.png,149,32
RZ_3560871_10177.png,149,32
RZ_3560871_10178.png,149,32
RZ_3560871_10179.png,149,32
RZ_3560871_1018.png,18,108
RZ_3560871_10180.png,149,32
RZ_3560871_10181.png,149,32
RZ_3560871_10182.png,149,32
RZ_3560871_10183.png,149,32
RZ_3560871_10184.png,149,32
RZ_3560871_10185.png,150,30
RZ_3560871_10186.png,150,30
RZ_3560871_10187.png,150,28
RZ_3560871_10188.png,150,28
RZ_3560871_10189.png,150,26
RZ_3560871_1019.png,18,106
RZ_3560871_10190.png,150,26
RZ_3560871_10191.png,150,24
RZ_3560871_10192.png,150,24
RZ_3560871_10193.png,150,22
RZ_3560871_10194.png,150,22
RZ_3560871_10195.png,150,21
RZ_3560871_10196.png,150,21
RZ_3560871_10197.png,150,19
RZ_3560871_10198.png,150,19
RZ_3560871_10199.png,150,16
RZ_3560871_102.png,81,104
RZ_3560871_1020.png,18,106
RZ_3560871_10200.png,150,16
RZ_3560871_10201.png,150,14
RZ_3560871_10202.png,150,14
RZ_3560871_10203.png,150,12
RZ_3560871_10204.png,150,12
RZ_3560871_10205.png,150,10
RZ_3560871_10206.png,150,10
RZ_3560871_10207.png,150,8
RZ_3560871_10208.png,150,8
RZ_3560871_10209.png,149,8
RZ_3560871_1021.png,18,104
RZ_3560871_10210.png,149,8
RZ_3560871_10211.png,149,8
RZ_3560871_10212.png,149,8
RZ_3560871_10213.png,148,8
RZ_3560871_10214.png,148,8
RZ_3560871_10215.png,146,8
RZ_3560871_10216.png,146,8
RZ_3560871_10217.png,145,8
RZ_3560871_10218.png,145,8
RZ_3560871_10219.png,143,8
RZ_3560871_1022.png,18,104
RZ_3560871_10220.png,143,8
RZ_3560871_10221.png,142,8
RZ_3560871_10222.png,142,8
RZ_3560871_10223.png,141,8
RZ_3560871_10224.png,141,8
RZ_3560871_10225.png,140,8
RZ_3560871_10226.png,140,8
RZ_3560871_10227.png,140,8
RZ_3560871_10228.png,140,8
RZ_3560871_10229.png,139,8
RZ_3560871_1023.png,16,104
RZ_3560871_10230.png,139,8
RZ_3560871_10231.png,136,8
RZ_3560871_10232.png,136,8
RZ_3560871_10233.png,135,8
RZ_3560871_10234.png,135,8
RZ_3560871_10235.png,134,8
RZ_3560871_10236.png,134,8
RZ_3560871_10237.png,133,8
RZ_3560871_10238.png,133,8
RZ_3560871_10239.png,132,8
RZ_3560871_1024.png,16,104
