Frame,pacman_X,pacman_Y
RZ_6964528_1.png,80,104
RZ_6964528_10.png,80,104
RZ_6964528_100.png,81,104
RZ_6964528_1000.png,150,129
RZ_6964528_10000.png,61,104
RZ_6964528_10001.png,60,104
RZ_6964528_10002.png,60,104
RZ_6964528_10003.png,59,104
RZ_6964528_10004.png,59,104
RZ_6964528_10005.png,58,104
RZ_6964528_10006.png,58,104
RZ_6964528_10007.png,56,104
RZ_6964528_10008.png,56,104
RZ_6964528_10009.png,55,104
RZ_6964528_1001.png,150,131
RZ_6964528_10010.png,55,104
RZ_6964528_10011.png,54,104
RZ_6964528_10012.png,54,104
RZ_6964528_10013.png,53,104
RZ_6964528_10014.png,53,104
RZ_6964528_10015.png,51,104
RZ_6964528_10016.png,51,104
RZ_6964528_10017.png,50,104
RZ_6964528_10018.png,50,104
RZ_6964528_10019.png,50,104
RZ_6964528_1002.png,150,131
RZ_6964528_10020.png,50,104
RZ_6964528_10021.png,50,106
RZ_6964528_10022.png,50,106
RZ_6964528_10023.png,50,107
RZ_6964528_10024.png,50,107
RZ_6964528_10025.png,50,109
RZ_6964528_10026.png,50,109
RZ_6964528_10027.png,50,112
RZ_6964528_10028.png,50,112
RZ_6964528_10029.png,50,114
RZ_6964528_1003.png,150,134
RZ_6964528_10030.png,50,114
RZ_6964528_10031.png,50,114
RZ_6964528_10032.png,50,114
RZ_6964528_10033.png,50,116
RZ_6964528_10034.png,50,116
RZ_6964528_10035.png,50,117
RZ_6964528_10036.png,50,117
RZ_6964528_10037.png,50,119
RZ_6964528_10038.png,50,119
RZ_6964528_10039.png,50,121
RZ_6964528_1004.png,150,134
RZ_6964528_10040.png,50,121
RZ_6964528_10041.png,50,123
RZ_6964528_10042.png,50,123
RZ_6964528_10043.png,50,125
RZ_6964528_10044.png,50,125
RZ_6964528_10045.png,50,127
RZ_6964528_10046.png,50,127
RZ_6964528_10047.png,50,127
RZ_6964528_10048.png,50,127
RZ_6964528_10049.png,50,129
RZ_6964528_1005.png,150,136
RZ_6964528_10050.png,50,129
RZ_6964528_10051.png,50,131
RZ_6964528_10052.png,50,131
RZ_6964528_10053.png,50,133
RZ_6964528_10054.png,50,133
RZ_6964528_10055.png,50,135
RZ_6964528_10056.png,50,135
RZ_6964528_10057.png,50,137
RZ_6964528_10058.png,50,137
RZ_6964528_10059.png,50,139
RZ_6964528_1006.png,150,136
RZ_6964528_10060.png,50,139
