Frame,pacman_X,pacman_Y
RZ_3502739_1.png,80,104
RZ_3502739_10.png,80,104
RZ_3502739_100.png,81,104
RZ_3502739_1000.png,142,126
RZ_3502739_10000.png,26,116
RZ_3502739_10001.png,26,116
RZ_3502739_10002.png,25,116
RZ_3502739_10003.png,25,116
RZ_3502739_10004.png,25,116
RZ_3502739_10005.png,24,116
RZ_3502739_10006.png,24,116
RZ_3502739_10007.png,23,116
RZ_3502739_10008.png,22,116
RZ_3502739_10009.png,22,116
RZ_3502739_10010.png,21,116
RZ_3502739_10012.png,19,116
RZ_3502739_10014.png,18,116
RZ_3502739_10016.png,17,116
RZ_3502739_10017.png,17,116
RZ_3502739_10018.png,16,116
RZ_3502739_10019.png,16,116
RZ_3502739_1002.png,141,128
RZ_3502739_10020.png,16,116
RZ_3502739_10021.png,15,116
RZ_3502739_10022.png,15,116
RZ_3502739_10023.png,13,116
RZ_3502739_10024.png,12,116
RZ_3502739_10025.png,12,116
RZ_3502739_10026.png,11,116
RZ_3502739_10028.png,10,116
RZ_3502739_10030.png,10,114
RZ_3502739_10032.png,10,113
RZ_3502739_10033.png,10,112
RZ_3502739_10034.png,10,111
RZ_3502739_10035.png,10,111
RZ_3502739_10036.png,10,110
RZ_3502739_10037.png,10,109
RZ_3502739_10038.png,10,107
RZ_3502739_10039.png,10,106
RZ_3502739_1004.png,140,128
RZ_3502739_10040.png,10,105
RZ_3502739_10041.png,10,104
RZ_3502739_10042.png,10,103
RZ_3502739_10044.png,10,102
RZ_3502739_10046.png,10,100
RZ_3502739_10048.png,10,99
RZ_3502739_10049.png,10,98
RZ_3502739_10050.png,10,97
RZ_3502739_10051.png,10,97
RZ_3502739_10052.png,10,95
RZ_3502739_10053.png,10,94
RZ_3502739_10054.png,10,94
RZ_3502739_10055.png,10,92
RZ_3502739_10056.png,10,91
RZ_3502739_10057.png,10,90
RZ_3502739_10058.png,10,89
RZ_3502739_1006.png,139,128
RZ_3502739_10060.png,10,88
RZ_3502739_10062.png,10,86
RZ_3502739_10064.png,10,85
RZ_3502739_10065.png,10,84
RZ_3502739_10066.png,10,83
RZ_3502739_10067.png,10,82
RZ_3502739_10068.png,10,82
RZ_3502739_10069.png,10,81
RZ_3502739_10070.png,10,80
RZ_3502739_10071.png,10,79
RZ_3502739_10072.png,10,78
RZ_3502739_10073.png,10,77
RZ_3502739_10074.png,10,76
RZ_3502739_10076.png,10,75
RZ_3502739_10078.png,10,73
RZ_3502739_10079.png,10,72
RZ_3502739_1008.png,137,128
RZ_3502739_10080.png,10,71
RZ_3502739_10081.png,10,70
RZ_3502739_10082.png,10,69
RZ_3502739_10084.png,10,68
RZ_3502739_10085.png,10,68
RZ_3502739_10086.png,11,68
RZ_3502739_10087.png,12,68
RZ_3502739_10088.png,12,68
RZ_3502739_10089.png,13,68
RZ_3502739_1009.png,137,128
RZ_3502739_10090.png,13,68
RZ_3502739_10092.png,15,68
RZ_3502739_10094.png,16,68
RZ_3502739_10096.png,16,68
RZ_3502739_10097.png,17,68
RZ_3502739_10098.png,17,68
RZ_3502739_10099.png,18,68
RZ_3502739_101.png,81,104
RZ_3502739_1010.png,136,128
RZ_3502739_10100.png,18,68
RZ_3502739_10101.png,18,67
RZ_3502739_10102.png,18,66
RZ_3502739_10103.png,18,64
RZ_3502739_10104.png,18,63
RZ_3502739_10105.png,18,62
RZ_3502739_10106.png,18,61
RZ_3502739_10107.png,18,60
RZ_3502739_10108.png,18,58
RZ_3502739_1011.png,136,128
RZ_3502739_10110.png,18,57
RZ_3502739_10112.png,18,55
RZ_3502739_10113.png,18,54
RZ_3502739_10114.png,18,53
RZ_3502739_10115.png,18,53
RZ_3502739_10116.png,18,53
RZ_3502739_10117.png,18,52
RZ_3502739_10118.png,18,51
RZ_3502739_10119.png,18,50
RZ_3502739_1012.png,135,128
RZ_3502739_10120.png,18,49
RZ_3502739_10121.png,18,48
RZ_3502739_10122.png,18,47
RZ_3502739_10124.png,18,45
RZ_3502739_10126.png,18,43
RZ_3502739_10128.png,18,42
RZ_3502739_10129.png,18,41
RZ_3502739_1013.png,134,128
RZ_3502739_10130.png,18,40
RZ_3502739_10131.png,18,40
RZ_3502739_10132.png,18,40
RZ_3502739_10133.png,18,39
RZ_3502739_10134.png,18,38
RZ_3502739_10135.png,18,36
RZ_3502739_10136.png,18,35
RZ_3502739_10137.png,18,34
RZ_3502739_10138.png,18,33
RZ_3502739_1014.png,134,128
RZ_3502739_10140.png,18,32
RZ_3502739_10141.png,18,32
RZ_3502739_10142.png,18,32
RZ_3502739_10143.png,18,32
RZ_3502739_10144.png,18,32
RZ_3502739_10146.png,17,32
RZ_3502739_10147.png,17,32
RZ_3502739_10148.png,17,32
RZ_3502739_10149.png,16,32
RZ_3502739_1015.png,133,128
RZ_3502739_10150.png,16,32
RZ_3502739_10151.png,14,32
RZ_3502739_10152.png,13,32
RZ_3502739_10153.png,13,32
RZ_3502739_10154.png,12,32
RZ_3502739_10156.png,10,32
RZ_3502739_10157.png,10,32
RZ_3502739_10158.png,10,32
RZ_3502739_1016.png,132,128
RZ_3502739_10160.png,10,31
RZ_3502739_10161.png,10,30
RZ_3502739_10162.png,10,29
RZ_3502739_10163.png,10,29
RZ_3502739_10164.png,10,29
RZ_3502739_10165.png,10,28
RZ_3502739_10166.png,10,27
RZ_3502739_10167.png,10,25
RZ_3502739_10168.png,10,24
RZ_3502739_10169.png,10,23
RZ_3502739_1017.png,132,128
RZ_3502739_10170.png,10,22
RZ_3502739_10171.png,10,21
RZ_3502739_10172.png,10,20
RZ_3502739_10174.png,10,18
