Frame,pacman_X,pacman_Y
KM_3030302_1.png,80,104
KM_3030302_10.png,80,104
KM_3030302_100.png,81,104
KM_3030302_1000.png,111,56
KM_3030302_10000.png,128,8
KM_3030302_10001.png,129,8
KM_3030302_10002.png,129,8
KM_3030302_10003.png,130,8
KM_3030302_10004.png,131,8
KM_3030302_10005.png,131,8
KM_3030302_10006.png,132,8
KM_3030302_10007.png,133,8
KM_3030302_10008.png,133,8
KM_3030302_10009.png,134,8
KM_3030302_1001.png,111,56
KM_3030302_10010.png,134,8
KM_3030302_10012.png,136,8
KM_3030302_10014.png,137,8
KM_3030302_10016.png,138,8
KM_3030302_10017.png,139,8
KM_3030302_10018.png,139,8
KM_3030302_10019.png,139,8
KM_3030302_1002.png,111,56
KM_3030302_10020.png,140,8
KM_3030302_10021.png,140,8
KM_3030302_10022.png,141,8
KM_3030302_10023.png,142,8
KM_3030302_10024.png,142,8
KM_3030302_10025.png,143,8
KM_3030302_10026.png,143,8
KM_3030302_10028.png,146,8
KM_3030302_1003.png,111,56
KM_3030302_10030.png,147,8
KM_3030302_10032.png,148,8
KM_3030302_10033.png,149,8
KM_3030302_10034.png,149,8
KM_3030302_10035.png,150,8
KM_3030302_10036.png,150,8
KM_3030302_10037.png,150,9
KM_3030302_10038.png,150,10
KM_3030302_10039.png,150,11
KM_3030302_1004.png,111,56
KM_3030302_10040.png,150,11
KM_3030302_10041.png,150,12
KM_3030302_10042.png,150,13
KM_3030302_10044.png,150,16
KM_3030302_10046.png,150,18
KM_3030302_10048.png,150,19
KM_3030302_10049.png,150,19
KM_3030302_1005.png,111,56
KM_3030302_10050.png,150,18
KM_3030302_10051.png,150,18
KM_3030302_10052.png,150,17
KM_3030302_10053.png,150,16
KM_3030302_10054.png,150,15
KM_3030302_10055.png,150,13
KM_3030302_10056.png,150,12
KM_3030302_10057.png,150,11
KM_3030302_10058.png,150,10
KM_3030302_1006.png,111,56
KM_3030302_10060.png,150,8
KM_3030302_10062.png,149,8
KM_3030302_10064.png,147,8
KM_3030302_10065.png,147,8
KM_3030302_10066.png,146,8
KM_3030302_10067.png,146,8
KM_3030302_10068.png,145,8
KM_3030302_10069.png,144,8
KM_3030302_1007.png,111,56
KM_3030302_10070.png,144,8
KM_3030302_10071.png,142,8
KM_3030302_10072.png,141,8
KM_3030302_10073.png,141,8
KM_3030302_10074.png,140,8
KM_3030302_10076.png,138,8
KM_3030302_10078.png,137,8
KM_3030302_1008.png,111,56
KM_3030302_10080.png,135,8
KM_3030302_10081.png,135,8
KM_3030302_10082.png,134,8
KM_3030302_10083.png,134,8
KM_3030302_10084.png,133,8
KM_3030302_10085.png,132,8
KM_3030302_10086.png,132,8
KM_3030302_10087.png,131,8
KM_3030302_10088.png,129,8
KM_3030302_10089.png,129,8
KM_3030302_1009.png,111,56
KM_3030302_10090.png,128,8
KM_3030302_10091.png,127,8
KM_3030302_10092.png,126,8
KM_3030302_10093.png,126,8
KM_3030302_10094.png,126,8
KM_3030302_10095.png,126,8
KM_3030302_10096.png,126,8
KM_3030302_10097.png,126,8
KM_3030302_10098.png,126,8
KM_3030302_10099.png,126,8
KM_3030302_101.png,81,104
KM_3030302_1010.png,111,56
KM_3030302_10100.png,127,8
KM_3030302_10101.png,127,8
KM_3030302_10102.png,127,8
KM_3030302_10103.png,126,8
KM_3030302_10104.png,126,8
KM_3030302_10105.png,126,8
KM_3030302_10106.png,126,8
KM_3030302_10107.png,126,8
KM_3030302_10108.png,126,8
KM_3030302_10109.png,126,8
KM_3030302_1011.png,111,56
KM_3030302_10110.png,126,8
KM_3030302_10111.png,126,8
KM_3030302_10112.png,126,8
KM_3030302_10113.png,126,8
KM_3030302_10114.png,126,8
KM_3030302_10115.png,126,8
KM_3030302_10116.png,125,8
KM_3030302_10117.png,124,8
KM_3030302_10118.png,124,8
KM_3030302_10119.png,122,8
KM_3030302_1012.png,112,56
KM_3030302_10120.png,121,8
KM_3030302_10121.png,121,8
KM_3030302_10122.png,120,8
KM_3030302_10124.png,118,8
KM_3030302_10126.png,117,8
KM_3030302_10128.png,115,8
KM_3030302_10129.png,115,8
KM_3030302_1013.png,112,56
KM_3030302_10130.png,114,8
KM_3030302_10131.png,114,8
KM_3030302_10132.png,113,8
KM_3030302_10133.png,112,8
KM_3030302_10134.png,112,8
KM_3030302_10135.png,110,8
KM_3030302_10136.png,110,8
KM_3030302_10137.png,110,9
KM_3030302_10138.png,110,10
KM_3030302_1014.png,112,56
KM_3030302_10140.png,110,13
KM_3030302_10142.png,110,15
KM_3030302_10144.png,110,16
KM_3030302_10145.png,110,17
KM_3030302_10146.png,110,18
KM_3030302_10147.png,110,18
KM_3030302_10148.png,110,19
KM_3030302_10149.png,110,20
KM_3030302_1015.png,111,56
KM_3030302_10150.png,110,21
KM_3030302_10151.png,110,22
KM_3030302_10152.png,110,22
KM_3030302_10153.png,110,23
KM_3030302_10154.png,110,24
KM_3030302_10156.png,110,27
KM_3030302_10158.png,110,29
KM_3030302_1016.png,111,56
KM_3030302_10160.png,110,30
KM_3030302_10162.png,110,32
KM_3030302_10163.png,111,32
KM_3030302_10164.png,112,32
KM_3030302_10165.png,112,32
KM_3030302_10166.png,113,32
KM_3030302_10167.png,114,32
KM_3030302_10168.png,115,32
KM_3030302_10169.png,116,32
KM_3030302_1017.png,111,56
KM_3030302_10170.png,116,32
KM_3030302_10172.png,119,32
KM_3030302_10174.png,120,32
KM_3030302_10176.png,121,32
KM_3030302_10177.png,122,32
KM_3030302_10178.png,122,32
KM_3030302_10179.png,123,32
KM_3030302_1018.png,111,56
KM_3030302_10180.png,124,32
KM_3030302_10181.png,124,32
KM_3030302_10182.png,125,32
KM_3030302_10183.png,126,32
KM_3030302_10184.png,126,33
KM_3030302_10185.png,126,34
KM_3030302_10186.png,126,35
KM_3030302_10188.png,126,38
KM_3030302_10190.png,126,40
KM_3030302_10192.png,126,41
KM_3030302_10193.png,126,42
KM_3030302_10194.png,126,43
KM_3030302_10195.png,126,44
KM_3030302_10196.png,126,45
KM_3030302_10197.png,126,46
KM_3030302_10198.png,126,47
KM_3030302_10199.png,126,48
KM_3030302_102.png,81,104
KM_3030302_1020.png,110,56
KM_3030302_10200.png,126,49
KM_3030302_10201.png,126,50
KM_3030302_10202.png,126,51
KM_3030302_10204.png,126,54
KM_3030302_10206.png,126,56
KM_3030302_10208.png,126,57
KM_3030302_10209.png,126,58
KM_3030302_10210.png,126,59
KM_3030302_10211.png,126,60
KM_3030302_10212.png,126,61
KM_3030302_10213.png,126,62
KM_3030302_10214.png,126,63
KM_3030302_10215.png,126,64
KM_3030302_10216.png,126,65
KM_3030302_10217.png,126,66
KM_3030302_10218.png,126,67
KM_3030302_1022.png,109,56
KM_3030302_10220.png,128,68
KM_3030302_10222.png,129,68
KM_3030302_10224.png,130,68
KM_3030302_10225.png,131,68
KM_3030302_10226.png,131,68
KM_3030302_10227.png,131,68
KM_3030302_10228.png,132,68
KM_3030302_10229.png,132,68
KM_3030302_10230.png,133,68
KM_3030302_10231.png,134,68
KM_3030302_10232.png,134,68
KM_3030302_10233.png,135,68
KM_3030302_10234.png,135,68
KM_3030302_10236.png,138,68
KM_3030302_10238.png,139,68
KM_3030302_1024.png,108,56
KM_3030302_10240.png,140,68
KM_3030302_10241.png,141,68
KM_3030302_10242.png,141,68
KM_3030302_10243.png,142,68
KM_3030302_10244.png,142,68
KM_3030302_10245.png,142,67
KM_3030302_10246.png,142,66
KM_3030302_10247.png,142,65
KM_3030302_10248.png,142,64
KM_3030302_10249.png,142,63
KM_3030302_1025.png,108,56
KM_3030302_10250.png,142,62
KM_3030302_10252.png,142,60
KM_3030302_10254.png,142,58
KM_3030302_10256.png,142,56
KM_3030302_10257.png,142,55
KM_3030302_10258.png,142,54
KM_3030302_10259.png,142,54
KM_3030302_1026.png,107,56
KM_3030302_10260.png,142,54
KM_3030302_10261.png,142,53
KM_3030302_10262.png,142,52
KM_3030302_10263.png,142,51
KM_3030302_10264.png,142,50
KM_3030302_10265.png,142,49
KM_3030302_10266.png,142,48
KM_3030302_10268.png,142,46
KM_3030302_1027.png,107,56
KM_3030302_10270.png,142,44
KM_3030302_10272.png,142,43
KM_3030302_10273.png,142,42
KM_3030302_10274.png,142,41
KM_3030302_10275.png,142,41
KM_3030302_10276.png,142,41
KM_3030302_10277.png,142,40
KM_3030302_10278.png,142,39
KM_3030302_10279.png,142,37
KM_3030302_1028.png,106,56
KM_3030302_10280.png,142,36
KM_3030302_10281.png,142,35
KM_3030302_10282.png,142,34
KM_3030302_10284.png,142,32
KM_3030302_10286.png,143,32
KM_3030302_10288.png,143,32
KM_3030302_10289.png,144,32
KM_3030302_1029.png,105,56
KM_3030302_10290.png,144,32
KM_3030302_10291.png,144,32
KM_3030302_10292.png,145,32
KM_3030302_10293.png,145,32
KM_3030302_10294.png,146,32
KM_3030302_10295.png,147,32
KM_3030302_10296.png,148,32
