Frame,pacman_X,pacman_Y
JAW_2679477_1.png,80,104
JAW_2679477_10.png,80,104
JAW_2679477_100.png,81,104
JAW_2679477_1000.png,148,32
JAW_2679477_10000.png,126,140
JAW_2679477_10001.png,127,140
JAW_2679477_10002.png,127,140
JAW_2679477_10003.png,127,140
JAW_2679477_10004.png,128,140
JAW_2679477_10005.png,128,140
JAW_2679477_10006.png,129,140
JAW_2679477_10007.png,130,140
JAW_2679477_10008.png,130,140
JAW_2679477_10009.png,131,140
JAW_2679477_1001.png,149,32
JAW_2679477_10010.png,131,140
JAW_2679477_10012.png,134,140
JAW_2679477_10014.png,134,138
JAW_2679477_10016.png,134,136
JAW_2679477_10017.png,134,135
JAW_2679477_10018.png,134,134
JAW_2679477_10019.png,134,134
JAW_2679477_1002.png,149,32
JAW_2679477_10020.png,134,133
JAW_2679477_10021.png,134,132
JAW_2679477_10022.png,134,131
JAW_2679477_10023.png,134,129
JAW_2679477_10024.png,134,128
JAW_2679477_10025.png,134,127
JAW_2679477_10026.png,134,126
JAW_2679477_10028.png,134,124
JAW_2679477_10030.png,134,122
JAW_2679477_10032.png,134,120
JAW_2679477_10033.png,134,119
JAW_2679477_10034.png,134,118
JAW_2679477_10035.png,134,118
JAW_2679477_10036.png,134,117
JAW_2679477_10037.png,134,116
JAW_2679477_10038.png,134,116
JAW_2679477_10039.png,132,116
JAW_2679477_1004.png,150,31
JAW_2679477_10040.png,131,116
JAW_2679477_10041.png,131,116
JAW_2679477_10042.png,130,116
JAW_2679477_10044.png,128,116
JAW_2679477_10046.png,127,116
JAW_2679477_10048.png,126,116
JAW_2679477_10049.png,126,116
JAW_2679477_10050.png,125,116
JAW_2679477_10051.png,125,116
JAW_2679477_10052.png,125,116
JAW_2679477_10053.png,124,116
JAW_2679477_10054.png,124,116
JAW_2679477_10055.png,122,116
JAW_2679477_10056.png,121,116
JAW_2679477_10057.png,121,116
JAW_2679477_10058.png,120,116
JAW_2679477_1006.png,150,29
JAW_2679477_10060.png,118,116
JAW_2679477_10062.png,117,116
JAW_2679477_10064.png,116,116
JAW_2679477_10065.png,116,116
JAW_2679477_10066.png,116,116
JAW_2679477_10067.png,116,116
JAW_2679477_10068.png,117,116
