Frame,pacman_X,pacman_Y
RZ_3968652_1.png,80,104
RZ_3968652_10.png,80,104
RZ_3968652_100.png,81,104
RZ_3968652_1000.png,134,32
RZ_3968652_10000.png,66,153
RZ_3968652_10001.png,66,155
RZ_3968652_10002.png,66,155
RZ_3968652_10003.png,66,157
RZ_3968652_10004.png,66,157
RZ_3968652_10005.png,66,159
RZ_3968652_10006.png,66,159
RZ_3968652_10007.png,66,161
RZ_3968652_10008.png,66,161
RZ_3968652_10009.png,66,163
RZ_3968652_1001.png,133,32
RZ_3968652_10010.png,66,163
RZ_3968652_10011.png,68,164
RZ_3968652_10012.png,68,164
RZ_3968652_10013.png,69,164
RZ_3968652_10014.png,69,164
RZ_3968652_10015.png,70,164
RZ_3968652_10016.png,70,164
RZ_3968652_10017.png,71,164
RZ_3968652_10018.png,71,164
RZ_3968652_10019.png,73,164
RZ_3968652_1002.png,133,32
RZ_3968652_10020.png,73,164
RZ_3968652_10021.png,74,164
RZ_3968652_10022.png,74,164
RZ_3968652_10023.png,76,164
RZ_3968652_10024.png,76,164
RZ_3968652_10025.png,77,164
RZ_3968652_10026.png,77,164
RZ_3968652_10027.png,80,164
RZ_3968652_10028.png,80,164
RZ_3968652_10029.png,81,164
RZ_3968652_1003.png,132,32
RZ_3968652_10030.png,81,164
RZ_3968652_10031.png,82,164
RZ_3968652_10032.png,82,164
RZ_3968652_10033.png,83,164
RZ_3968652_10034.png,83,164
RZ_3968652_10035.png,85,164
RZ_3968652_10036.png,85,164
RZ_3968652_10037.png,86,164
RZ_3968652_10038.png,86,164
RZ_3968652_10039.png,88,164
RZ_3968652_1004.png,132,32
RZ_3968652_10040.png,88,164
RZ_3968652_10041.png,89,164
RZ_3968652_10042.png,89,164
RZ_3968652_10043.png,92,164
RZ_3968652_10044.png,92,164
RZ_3968652_10045.png,93,164
RZ_3968652_10046.png,93,164
RZ_3968652_10047.png,94,164
RZ_3968652_10048.png,94,164
RZ_3968652_10049.png,95,164
RZ_3968652_1005.png,131,32
RZ_3968652_10050.png,95,164
RZ_3968652_10051.png,97,164
RZ_3968652_10052.png,97,164
RZ_3968652_10053.png,98,164
RZ_3968652_10054.png,98,164
RZ_3968652_10055.png,100,164
RZ_3968652_10056.png,100,164
RZ_3968652_10057.png,101,164
RZ_3968652_10058.png,101,164
RZ_3968652_10059.png,104,164
RZ_3968652_1006.png,131,32
RZ_3968652_10060.png,104,164
RZ_3968652_10061.png,105,164
RZ_3968652_10062.png,105,164
RZ_3968652_10063.png,106,164
RZ_3968652_10064.png,106,164
RZ_3968652_10065.png,107,164
RZ_3968652_10066.png,107,164
RZ_3968652_10067.png,109,164
RZ_3968652_10068.png,109,164
RZ_3968652_10069.png,110,164
RZ_3968652_1007.png,131,32
RZ_3968652_10070.png,110,164
RZ_3968652_10071.png,112,164
RZ_3968652_10072.png,112,164
RZ_3968652_10073.png,113,164
RZ_3968652_10074.png,113,164
RZ_3968652_10075.png,116,164
RZ_3968652_10076.png,116,164
RZ_3968652_10077.png,117,164
RZ_3968652_10078.png,117,164
RZ_3968652_10079.png,118,164
RZ_3968652_1008.png,131,32
RZ_3968652_10080.png,118,164
RZ_3968652_10081.png,119,164
RZ_3968652_10082.png,119,164
RZ_3968652_10083.png,121,164
RZ_3968652_10084.png,121,164
RZ_3968652_10085.png,122,164
RZ_3968652_10086.png,122,164
RZ_3968652_10087.png,124,164
RZ_3968652_10088.png,124,164
RZ_3968652_10089.png,125,164
RZ_3968652_1009.png,132,32
RZ_3968652_10090.png,125,164
RZ_3968652_10091.png,128,164
RZ_3968652_10092.png,128,164
RZ_3968652_10093.png,129,164
