Frame,pacman_X,pacman_Y
RZ_2184332_1.png,80,104
RZ_2184332_10.png,80,104
RZ_2184332_100.png,81,104
RZ_2184332_1000.png,18,103
RZ_2184332_10000.png,18,118
RZ_2184332_10001.png,18,120
RZ_2184332_10002.png,18,120
RZ_2184332_10003.png,18,122
RZ_2184332_10004.png,18,122
RZ_2184332_10005.png,18,124
RZ_2184332_10006.png,18,124
RZ_2184332_10007.png,18,125
RZ_2184332_10008.png,18,125
RZ_2184332_10009.png,18,127
RZ_2184332_1001.png,18,105
RZ_2184332_10010.png,18,127
RZ_2184332_10011.png,19,128
RZ_2184332_10012.png,19,128
RZ_2184332_10013.png,20,128
RZ_2184332_10014.png,20,128
RZ_2184332_10015.png,21,128
RZ_2184332_10016.png,21,128
RZ_2184332_10017.png,22,128
RZ_2184332_10018.png,22,128
RZ_2184332_10019.png,24,128
RZ_2184332_1002.png,18,105
RZ_2184332_10020.png,24,128
RZ_2184332_10021.png,25,128
RZ_2184332_10022.png,25,128
RZ_2184332_10023.png,25,128
RZ_2184332_10024.png,25,128
RZ_2184332_10025.png,24,128
RZ_2184332_10026.png,24,128
RZ_2184332_10027.png,23,128
RZ_2184332_10028.png,23,128
RZ_2184332_10029.png,22,128
RZ_2184332_1003.png,18,106
RZ_2184332_10030.png,22,128
RZ_2184332_10031.png,20,128
RZ_2184332_10032.png,20,128
RZ_2184332_10033.png,19,128
RZ_2184332_10034.png,19,128
RZ_2184332_10035.png,18,128
RZ_2184332_10036.png,18,128
RZ_2184332_10037.png,17,128
RZ_2184332_10038.png,17,128
RZ_2184332_10039.png,14,128
RZ_2184332_1004.png,18,106
RZ_2184332_10040.png,14,128
RZ_2184332_10041.png,13,128
RZ_2184332_10042.png,13,128
RZ_2184332_10043.png,11,128
RZ_2184332_10044.png,11,128
RZ_2184332_10045.png,10,128
RZ_2184332_10046.png,10,128
RZ_2184332_10047.png,10,128
RZ_2184332_10048.png,10,128
RZ_2184332_10049.png,10,130
RZ_2184332_1005.png,18,109
RZ_2184332_10050.png,10,130
