Frame,pacman_X,pacman_Y
RZ_2394668_1.png,80,104
RZ_2394668_10.png,80,104
RZ_2394668_100.png,81,104
RZ_2394668_1000.png,50,129
RZ_2394668_10000.png,76,56
RZ_2394668_10001.png,76,56
RZ_2394668_10002.png,75,56
RZ_2394668_10003.png,75,56
RZ_2394668_10004.png,75,56
RZ_2394668_10005.png,74,56
RZ_2394668_10006.png,74,56
RZ_2394668_10007.png,73,56
RZ_2394668_10008.png,72,56
RZ_2394668_10009.png,72,56
RZ_2394668_1001.png,50,128
RZ_2394668_10010.png,72,56
RZ_2394668_10012.png,75,56
RZ_2394668_10014.png,76,56
RZ_2394668_10016.png,77,56
RZ_2394668_10017.png,78,56
RZ_2394668_10018.png,78,56
RZ_2394668_10019.png,79,56
RZ_2394668_1002.png,50,127
RZ_2394668_10020.png,80,56
RZ_2394668_10021.png,80,56
RZ_2394668_10022.png,81,56
RZ_2394668_10023.png,82,56
RZ_2394668_10024.png,83,56
RZ_2394668_10025.png,84,56
RZ_2394668_10026.png,84,56
RZ_2394668_10028.png,87,56
RZ_2394668_10030.png,88,56
RZ_2394668_10032.png,89,56
RZ_2394668_10033.png,90,56
RZ_2394668_10034.png,90,56
RZ_2394668_10035.png,91,56
RZ_2394668_10036.png,92,56
RZ_2394668_10037.png,92,56
RZ_2394668_10038.png,93,56
RZ_2394668_10039.png,94,56
RZ_2394668_1004.png,50,126
RZ_2394668_10040.png,95,56
RZ_2394668_10041.png,96,56
RZ_2394668_10042.png,96,56
RZ_2394668_10044.png,99,56
RZ_2394668_10046.png,100,56
RZ_2394668_10048.png,101,56
RZ_2394668_10050.png,102,57
RZ_2394668_10051.png,102,58
RZ_2394668_10052.png,102,59
RZ_2394668_10053.png,102,60
RZ_2394668_10054.png,102,61
RZ_2394668_10055.png,102,62
RZ_2394668_10056.png,102,63
RZ_2394668_10057.png,102,64
RZ_2394668_10058.png,102,65
RZ_2394668_1006.png,50,124
RZ_2394668_10060.png,102,68
RZ_2394668_10062.png,102,70
RZ_2394668_10064.png,102,71
RZ_2394668_10065.png,102,72
RZ_2394668_10066.png,102,73
RZ_2394668_10067.png,102,74
RZ_2394668_10068.png,102,75
RZ_2394668_10069.png,102,76
RZ_2394668_10070.png,102,77
