Frame,pacman_X,pacman_Y
RZ_2809807_1.png,80,104
RZ_2809807_10.png,80,104
RZ_2809807_100.png,81,104
RZ_2809807_1000.png,102,88
RZ_2809807_10000.png,65,164
RZ_2809807_10001.png,65,164
RZ_2809807_10002.png,64,164
RZ_2809807_10003.png,64,164
RZ_2809807_10004.png,64,164
RZ_2809807_10005.png,63,164
RZ_2809807_10006.png,63,164
RZ_2809807_10007.png,61,164
RZ_2809807_10008.png,60,164
RZ_2809807_10009.png,60,164
RZ_2809807_1001.png,102,87
RZ_2809807_10010.png,59,164
RZ_2809807_10012.png,58,164
RZ_2809807_10014.png,57,164
RZ_2809807_10016.png,56,164
RZ_2809807_10017.png,56,164
RZ_2809807_10018.png,55,164
RZ_2809807_10019.png,55,164
RZ_2809807_1002.png,102,86
RZ_2809807_10020.png,54,164
RZ_2809807_10021.png,53,164
RZ_2809807_10022.png,53,164
RZ_2809807_10023.png,54,164
RZ_2809807_10024.png,55,164
RZ_2809807_10025.png,56,164
RZ_2809807_10026.png,56,164
RZ_2809807_10028.png,55,164
RZ_2809807_10030.png,54,164
RZ_2809807_10032.png,55,164
RZ_2809807_10033.png,56,164
RZ_2809807_10034.png,56,164
RZ_2809807_10035.png,57,164
RZ_2809807_10036.png,58,164
RZ_2809807_10037.png,58,164
RZ_2809807_10038.png,59,164
RZ_2809807_10039.png,57,164
RZ_2809807_1004.png,102,84
RZ_2809807_10040.png,56,164
RZ_2809807_10041.png,56,164
RZ_2809807_10042.png,55,164
RZ_2809807_10044.png,53,164
RZ_2809807_10046.png,52,164
RZ_2809807_10048.png,50,164
RZ_2809807_10049.png,50,163
RZ_2809807_10050.png,50,162
RZ_2809807_10051.png,50,162
RZ_2809807_10052.png,50,162
RZ_2809807_10053.png,50,161
RZ_2809807_10054.png,50,160
RZ_2809807_10055.png,50,159
RZ_2809807_10056.png,50,158
RZ_2809807_10057.png,50,157
RZ_2809807_10058.png,50,156
RZ_2809807_1006.png,102,82
RZ_2809807_10060.png,50,154
RZ_2809807_10062.png,50,152
RZ_2809807_10064.png,50,151
RZ_2809807_10065.png,50,150
RZ_2809807_10066.png,50,149
RZ_2809807_10067.png,50,149
RZ_2809807_10068.png,50,149
RZ_2809807_10069.png,50,148
RZ_2809807_10070.png,50,147
RZ_2809807_10071.png,50,145
RZ_2809807_10072.png,50,144
RZ_2809807_10073.png,50,143
RZ_2809807_10074.png,50,142
RZ_2809807_10076.png,50,140
RZ_2809807_10078.png,50,138
RZ_2809807_1008.png,102,80
RZ_2809807_10080.png,50,136
RZ_2809807_10081.png,50,135
RZ_2809807_10082.png,50,134
RZ_2809807_10083.png,50,134
RZ_2809807_10084.png,50,133
RZ_2809807_10085.png,50,132
RZ_2809807_10086.png,50,131
RZ_2809807_10087.png,50,129
RZ_2809807_10088.png,50,128
RZ_2809807_10089.png,50,127
RZ_2809807_1009.png,102,79
RZ_2809807_10090.png,50,126
RZ_2809807_10092.png,50,124
RZ_2809807_10094.png,50,122
RZ_2809807_10096.png,50,120
RZ_2809807_10097.png,50,119
RZ_2809807_10098.png,50,118
RZ_2809807_10099.png,50,118
RZ_2809807_101.png,81,104
RZ_2809807_1010.png,102,78
RZ_2809807_10100.png,50,117
RZ_2809807_10101.png,50,116
RZ_2809807_10102.png,50,116
RZ_2809807_10103.png,48,116
RZ_2809807_10104.png,47,116
RZ_2809807_10105.png,47,116
RZ_2809807_10106.png,46,116
RZ_2809807_10108.png,44,116
RZ_2809807_1011.png,102,78
RZ_2809807_10110.png,43,116
RZ_2809807_10112.png,42,116
RZ_2809807_10113.png,42,116
RZ_2809807_10114.png,41,116
RZ_2809807_10115.png,41,116
RZ_2809807_10116.png,41,116
RZ_2809807_10117.png,40,116
RZ_2809807_10118.png,40,116
RZ_2809807_10119.png,38,116
RZ_2809807_1012.png,102,78
RZ_2809807_10120.png,37,116
RZ_2809807_10121.png,37,116
RZ_2809807_10122.png,36,116
RZ_2809807_10124.png,34,116
RZ_2809807_10126.png,33,116
RZ_2809807_10128.png,32,116
RZ_2809807_10129.png,32,116
RZ_2809807_1013.png,102,77
RZ_2809807_10130.png,31,116
RZ_2809807_10131.png,31,116
RZ_2809807_10132.png,31,116
RZ_2809807_10133.png,30,116
RZ_2809807_10134.png,30,116
RZ_2809807_10135.png,28,116
RZ_2809807_10136.png,27,116
RZ_2809807_10137.png,27,116
RZ_2809807_10138.png,26,116
RZ_2809807_1014.png,102,76
RZ_2809807_10140.png,25,116
RZ_2809807_10142.png,24,116
RZ_2809807_10144.png,23,116
RZ_2809807_10145.png,23,116
RZ_2809807_10146.png,22,116
RZ_2809807_10147.png,22,116
RZ_2809807_10148.png,21,116
RZ_2809807_10149.png,20,116
RZ_2809807_1015.png,102,75
RZ_2809807_10150.png,20,116
RZ_2809807_10151.png,19,116
RZ_2809807_10152.png,18,116
RZ_2809807_10153.png,18,116
RZ_2809807_10154.png,17,116
RZ_2809807_10156.png,16,116
RZ_2809807_10158.png,15,116
RZ_2809807_1016.png,102,74
RZ_2809807_10160.png,13,116
RZ_2809807_10161.png,13,116
RZ_2809807_10162.png,12,116
RZ_2809807_10163.png,12,116
RZ_2809807_10164.png,11,116
RZ_2809807_10165.png,10,116
RZ_2809807_10166.png,10,115
RZ_2809807_10167.png,10,114
RZ_2809807_10168.png,10,113
RZ_2809807_10169.png,10,112
RZ_2809807_1017.png,102,73
RZ_2809807_10170.png,10,111
RZ_2809807_10172.png,10,110
RZ_2809807_10174.png,10,108
RZ_2809807_10175.png,10,107
RZ_2809807_10176.png,10,106
RZ_2809807_10177.png,10,105
RZ_2809807_10178.png,10,104
RZ_2809807_10179.png,10,104
RZ_2809807_1018.png,102,72
RZ_2809807_10180.png,10,104
RZ_2809807_10181.png,10,103
RZ_2809807_10182.png,10,102
RZ_2809807_10183.png,10,101
RZ_2809807_10184.png,10,100
RZ_2809807_10185.png,10,99
RZ_2809807_10186.png,10,98
RZ_2809807_10188.png,10,96
RZ_2809807_10190.png,10,94
RZ_2809807_10192.png,10,92
RZ_2809807_10193.png,10,91
RZ_2809807_10194.png,10,90
RZ_2809807_10195.png,10,90
RZ_2809807_10196.png,10,90
RZ_2809807_10197.png,10,89
RZ_2809807_10198.png,10,88
RZ_2809807_10199.png,10,87
RZ_2809807_102.png,81,104
RZ_2809807_1020.png,102,70
RZ_2809807_10200.png,10,86
RZ_2809807_10201.png,10,85
RZ_2809807_10202.png,10,84
RZ_2809807_10204.png,10,82
RZ_2809807_10206.png,10,80
RZ_2809807_10208.png,10,79
RZ_2809807_10209.png,10,78
RZ_2809807_10210.png,10,77
RZ_2809807_10211.png,10,77
RZ_2809807_10212.png,10,77
RZ_2809807_10213.png,10,76
RZ_2809807_10214.png,10,75
RZ_2809807_10215.png,10,73
RZ_2809807_10216.png,10,72
RZ_2809807_10217.png,10,71
RZ_2809807_10218.png,10,70
RZ_2809807_1022.png,102,68
RZ_2809807_10220.png,10,68
RZ_2809807_10222.png,11,68
RZ_2809807_10224.png,11,68
RZ_2809807_10225.png,12,68
RZ_2809807_10226.png,12,68
RZ_2809807_10227.png,12,68
RZ_2809807_10228.png,13,68
RZ_2809807_10229.png,13,68
RZ_2809807_10230.png,14,68
RZ_2809807_10231.png,15,68
RZ_2809807_10232.png,16,68
RZ_2809807_10233.png,17,68
RZ_2809807_10234.png,17,68
RZ_2809807_10236.png,19,68
RZ_2809807_10238.png,20,68
RZ_2809807_1024.png,102,67
RZ_2809807_10240.png,20,68
RZ_2809807_10241.png,21,68
RZ_2809807_10242.png,21,68
RZ_2809807_10243.png,22,68
RZ_2809807_10244.png,23,68
RZ_2809807_10245.png,23,68
RZ_2809807_10246.png,24,68
RZ_2809807_10247.png,24,68
RZ_2809807_10248.png,24,68
RZ_2809807_10249.png,24,68
RZ_2809807_1025.png,102,66
RZ_2809807_10250.png,23,68
RZ_2809807_10252.png,22,68
RZ_2809807_10254.png,21,68
RZ_2809807_10256.png,19,68
RZ_2809807_10257.png,19,68
RZ_2809807_10258.png,18,68
RZ_2809807_10259.png,18,68
RZ_2809807_1026.png,102,65
RZ_2809807_10260.png,18,67
RZ_2809807_10261.png,18,66
RZ_2809807_10262.png,18,65
RZ_2809807_10263.png,18,63
RZ_2809807_10264.png,18,62
RZ_2809807_10265.png,18,61
RZ_2809807_10266.png,18,60
RZ_2809807_10268.png,18,58
RZ_2809807_1027.png,102,65
RZ_2809807_10270.png,18,56
RZ_2809807_10272.png,18,55
RZ_2809807_10273.png,18,54
RZ_2809807_10274.png,18,53
RZ_2809807_10275.png,18,53
RZ_2809807_10276.png,18,53
RZ_2809807_10277.png,18,52
RZ_2809807_10278.png,18,51
RZ_2809807_10279.png,18,49
RZ_2809807_1028.png,102,65
RZ_2809807_10280.png,18,48
RZ_2809807_10281.png,18,47
RZ_2809807_10282.png,18,46
RZ_2809807_10284.png,18,44
RZ_2809807_10286.png,18,42
RZ_2809807_10288.png,18,41
RZ_2809807_10289.png,18,40
RZ_2809807_1029.png,102,64
RZ_2809807_10290.png,18,39
RZ_2809807_10291.png,18,39
RZ_2809807_10292.png,18,39
RZ_2809807_10293.png,18,38
RZ_2809807_10294.png,18,37
RZ_2809807_10295.png,18,35
